"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Standard Workout","1 Apr 2024, 12:30","1 Apr 2024, 13:58","Standard Workout Vorlage","Rückenstrecken (Maschine)",,"",1,"normal",50,20,,,
"Standard Workout","1 Apr 2024, 12:30","1 Apr 2024, 13:58","Standard Workout Vorlage","Rückenstrecken (Maschine)",,"",2,"normal",50,20,,,
"Standard Workout","1 Apr 2024, 12:30","1 Apr 2024, 13:58","Standard Workout Vorlage","Radfahren",,"",0,"normal",,,1.3,8,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.38,15,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Laufband",,"",1,"normal",,,1.23,15,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Latzug (Kabel)",,"",0,"normal",65,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Latzug (Kabel)",,"",1,"normal",70,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Latzug (Kabel)",,"",2,"normal",70,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Latzug (Kabel)",,"",3,"normal",70,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Sitzendes Rudern am Kabelzug - V-Griff (Kabel)",,"",0,"normal",60,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Sitzendes Rudern am Kabelzug - V-Griff (Kabel)",,"",1,"normal",60,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Sitzendes Rudern am Kabelzug - V-Griff (Kabel)",,"",2,"normal",60,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Sitzendes Rudern am Kabelzug - V-Griff (Kabel)",,"",3,"normal",65,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Reverse Butterfly",,"",0,"normal",40,20,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Reverse Butterfly",,"",1,"normal",45,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Reverse Butterfly",,"",2,"normal",45,10,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Reverse Butterfly",,"",3,"normal",40,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Negativer Crunch",,"",0,"normal",,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Bauch Crunch 4D",,"",0,"normal",40,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Bauch Crunch 4D",,"",1,"normal",40,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Bauch Crunch 4D",,"",2,"normal",40,15,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Bauch Crunch 4D",,"",3,"normal",45,9,,,
"Standard Workout","31 März 2024, 18:38","31 März 2024, 20:19","Standard Workout Vorlage","Bauch Crunch 4D",,"",4,"normal",40,6,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.71,18,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Laufband",,"",1,"normal",,,1.26,15,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",0,"normal",45,12,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",1,"normal",45,12,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",2,"normal",45,14,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",3,"normal",50,8,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Fliegende (Maschine)",,"",0,"normal",55,12,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Fliegende (Maschine)",,"",1,"normal",55,15,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Fliegende (Maschine)",,"",2,"normal",60,10,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Fliegende (Maschine)",,"",3,"normal",60,10,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Brustpresse (Maschine)",,"",0,"normal",75,15,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Brustpresse (Maschine)",,"",1,"normal",75,20,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Brustpresse (Maschine)",,"",2,"normal",75,19,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Brustpresse (Maschine)",,"",3,"normal",75,15,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Preacher Curl (Maschine)",,"",0,"normal",40,14,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Preacher Curl (Maschine)",,"",1,"normal",40,9,,,
"Standard Workout","30 März 2024, 12:15","30 März 2024, 13:51","Standard Workout Vorlage","Preacher Curl (Maschine)",,"",2,"normal",35,9,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.44,15,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Laufband",,"",1,"normal",,,0.85,10,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinstrecken ",,"",0,"normal",70,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinstrecken ",,"",1,"normal",70,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinstrecken ",,"",2,"normal",70,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinstrecken ",,"",3,"normal",70,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftadduktion",,"",0,"normal",75,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftadduktion",,"",1,"normal",75,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftadduktion",,"",2,"normal",75,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftadduktion",,"",3,"normal",75,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftabduktion",,"",0,"normal",75,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftabduktion",,"",1,"normal",75,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftabduktion",,"",2,"normal",75,20,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Hüftabduktion",,"",3,"normal",75,20,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinbeugen sitzend",,"",0,"normal",50,20,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinbeugen sitzend",,"",1,"normal",55,20,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinbeugen sitzend",,"",2,"normal",55,20,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Beinbeugen sitzend",,"",3,"normal",55,20,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Bauch Crunch 4D",,"",0,"normal",40,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Bauch Crunch 4D",,"",1,"normal",40,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Bauch Crunch 4D",,"",2,"normal",40,15,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Bauch Crunch 4D",,"",3,"normal",45,4,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Bauch Crunch 4D",,"",4,"normal",40,6,,,
"Standard Workout","29 März 2024, 15:26","29 März 2024, 17:10","Standard Workout Vorlage","Bauch Crunch 4D",,"",5,"normal",35,7,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Latzug (Kabel)",,"",0,"normal",60,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Latzug (Kabel)",,"",1,"normal",70,17,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Latzug (Kabel)",,"",2,"normal",70,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Latzug (Kabel)",,"",3,"normal",70,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Reverse Butterfly",,"",0,"normal",45,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Reverse Butterfly",,"",1,"normal",45,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Reverse Butterfly",,"",2,"normal",50,7,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Reverse Butterfly",,"",3,"normal",50,7,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Reverse Butterfly",,"",4,"normal",45,4,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.45,15,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Laufband",,"",1,"normal",,,0.56,8,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Klimmzüge (Unterstützt)",,"",0,"normal",35,6,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Klimmzüge (Unterstützt)",,"",1,"normal",35,6,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Klimmzüge (Unterstützt)",,"",2,"normal",35,6,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Trizeps Dips (Unterstützt)",,"",0,"normal",35,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Trizeps Dips (Unterstützt)",,"",1,"normal",35,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Trizeps Dips (Unterstützt)",,"",2,"normal",35,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Negativer Crunch",,"",0,"normal",,15,,,
"Standard Workout","27 März 2024, 17:25","27 März 2024, 18:37","Standard Workout Vorlage","Negativer Crunch",,"",1,"normal",,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Fliegende (Maschine)",,"",0,"normal",60,10,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Fliegende (Maschine)",,"",1,"normal",55,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Fliegende (Maschine)",,"",2,"normal",55,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Fliegende (Maschine)",,"",3,"normal",60,10,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Crunch (Maschine)",,"",0,"normal",80,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Crunch (Maschine)",,"",1,"normal",90,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Crunch (Maschine)",,"",2,"normal",85,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Crunch (Maschine)",,"",3,"normal",80,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.25,13,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Laufband",,"",1,"normal",,,0.84,10,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",0,"normal",45,20,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",1,"normal",50,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",2,"normal",50,12,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",3,"normal",50,9,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Brustmaschine",,"",0,"normal",75,15,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Brustmaschine",,"",1,"normal",70,10,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Brustmaschine",,"",2,"normal",65,10,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Brustmaschine",,"",3,"normal",70,10,,,
"Standard Workout","26 März 2024, 18:34","26 März 2024, 19:47","Standard Workout Vorlage","Brustmaschine",,"",4,"normal",65,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftabduktion",,"",0,"normal",75,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftabduktion",,"",1,"normal",75,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftabduktion",,"",2,"normal",75,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftabduktion",,"",3,"normal",75,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Liegendes Beinbeugen (Maschine)",,"",0,"normal",50,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Liegendes Beinbeugen (Maschine)",,"",1,"normal",50,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Liegendes Beinbeugen (Maschine)",,"",2,"normal",55,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Liegendes Beinbeugen (Maschine)",,"",3,"normal",50,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Beinstrecken ",,"",0,"normal",70,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Beinstrecken ",,"",1,"normal",70,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Beinstrecken ",,"",2,"normal",70,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Beinstrecken ",,"",3,"normal",75,15,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftadduktion",,"",0,"normal",75,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftadduktion",,"",1,"normal",75,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftadduktion",,"",2,"normal",70,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Hüftadduktion",,"",3,"normal",70,20,,,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.61,15,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Laufband",,"",1,"normal",,,0.9,10,
"Standard Workout","25 März 2024, 17:52","25 März 2024, 19:19","Standard Workout Vorlage","Beinpresse sitzend",,"",0,"normal",109,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Fliegende (Maschine)",,"",0,"normal",55,20,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Fliegende (Maschine)",,"",1,"normal",60,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Fliegende (Maschine)",,"",2,"normal",60,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Fliegende (Maschine)",,"",3,"normal",60,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Reverse Butterfly",,"",0,"normal",45,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Reverse Butterfly",,"",1,"normal",45,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Reverse Butterfly",,"",2,"normal",50,12,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Reverse Butterfly",,"",3,"normal",50,12,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.95,20,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Laufband",,"",1,"normal",,,0.9,10,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Bauch Crunch 4D",,"",0,"normal",35,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Bauch Crunch 4D",,"",1,"normal",40,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Bauch Crunch 4D",,"",2,"normal",40,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Bauch Crunch 4D",,"",3,"normal",40,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Seitheben (Maschine)",,"",0,"normal",30,20,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Seitheben (Maschine)",,"",1,"normal",30,20,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Seitheben (Maschine)",,"",2,"normal",35,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Seitheben (Maschine)",,"",3,"normal",35,15,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",0,"normal",45,10,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",1,"normal",45,10,,,
"Standard Workout","24 März 2024, 13:12","24 März 2024, 14:54","Standard Workout Vorlage","Schräge Brustpresse (Maschine)",,"",2,"normal",45,10,,,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Laufband",,"",0,"normal",,,1.44,15,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Laufband",,"",1,"normal",,,0.88,10,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Latzug (Kabel)",,"",0,"normal",60,20,,,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Latzug (Kabel)",,"",1,"normal",70,15,,,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Latzug (Kabel)",,"",2,"normal",70,15,,,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Latzug (Kabel)",,"",3,"normal",70,15,,,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Preacher Curl (Maschine)",,"",0,"normal",35,10,,,
"Standard Workout","23 März 2024, 14:30","23 März 2024, 15:30","Standard Workout Vorlage","Preacher Curl (Maschine)",,"",1,"normal",35,10,,,
"Standard Workout","22 März 2024, 13:08","22 März 2024, 14:52","Standard Workout Vorlage","Hüftabduktion",,"",0,"normal",70,20,,,
"Standard Workout","22 März 2024, 13:08","22 März 2024, 14:52","Standard Workout Vorlage","Hüftabduktion",,"",1,"normal",75,20,,,
